"Арматура, уголки, трубы","Арматура металлическая 12 мм, А400/500С, 2.92 м","134,00"
"Арматура, уголки, трубы",Труба профильная 20x20x3000 мм,"178,00"
"Арматура, уголки, трубы",Труба профильная 40х20х3000 мм,"240,00"
"Арматура, уголки, трубы",Полоса металлическая 4х40x3000 мм,"300,00"
"Арматура, уголки, трубы","Проволока вязальная 1.2 мм, 5 кг","375,00"
"Арматура, уголки, трубы",Уголок металлический 32x32x4x2920 мм,"446,00"
"Арматура, уголки, трубы",Труба профильная 40x40x3000 мм,"446,00"
"Арматура, уголки, трубы",Уголок металлический 40x40x4x2920 мм,"470,00"
"Арматура, уголки, трубы","Столб для забора 45x51 мм, 2.4 м","530,00"
"Арматура, уголки, трубы","Арматура стеклопластиковая 6 мм, 50 м","531,00"
"Арматура, уголки, трубы","Арматура стеклопластиковая 8 мм, 50 м","738,00"
"Арматура, уголки, трубы",Уголок металлический 50x50x5x2920 мм,"824,00"
"Арматура, уголки, трубы",Труба профильная 60х60х3000 мм,"1 125,00"
"Арматура, уголки, трубы","Арматура стеклопластиковая 10 мм, 50 м","1 375,60"
"Арматура, уголки, трубы",Труба профильная 80х80х3000 мм,"1 973,00"
Кладочные и штукатурные сетки,"Сетка армированная Штрек 50х50х2х2 мм, 0.5x2 м","94,00"
Кладочные и штукатурные сетки,"Сетка кладочная армированная 50х50х2.5 мм, 0.5х2 м","99,00"
Кладочные и штукатурные сетки,"Сетка для армирования бетона 100x100x2.5 мм, 1x2 м","135,00"
Кладочные и штукатурные сетки,"Сетка металлическая Штрек 30х0.7х0.3 мм, 1x20 м","337,00"
Кладочные и штукатурные сетки,"Сетка металлическая Штрек 20х0.7х0.3 мм, 1x15 м","423,00"
Кладочные и штукатурные сетки,"Сетка металлическая Штрек 10х0.7х0.3 мм, 1x10 м","490,00"
Кладочные и штукатурные сетки,"Сетка кладочная армированная 50х50х2.5 мм, 0.5х15 м","1 341,00"
Геотекстиль дренажный,"Геотекстиль для садовых работ, легких дорог и стоянок Brane Geo Light, 35 м2","740,00"
Геотекстиль дренажный,"Геотекстиль для дорожных работ Brane Geo Hard, 35 м2","1 063,00"
Геотекстиль дренажный,Геотекстиль ландшафтный 1.2х40 м,"1 150,00"
Геотекстиль дренажный,"Геотекстиль иглопробивной Brane Geo Pro 100, 75 м2","1 888,00"
Дренажные каналы,Муфта для дренажной трубы 110 мм,"118,00"
Дренажные каналы,Заглушка для дренажной трубы 110 мм,"308,00"
Дренажные каналы,Отвод для дренажной трубы 110 мм x 90°,"377,00"
Дренажные каналы,Труба дренажная гофрированная перфорированная с геотканью 110 мм х 50 м,"6 298,00"
Тротуарная плитка,Плитка тротуарная «Калиф» 300х300х30 мм цвет серый,"44,00"
Тротуарная плитка,Плитка тротуарная «Калиф» 300х300х30 мм цвет красный,"51,00"
Тротуарная плитка,Бордюр 500х210х35 мм,"64,00"
Тротуарная плитка,Бордюр 500х210х70 мм,"80,00"
Тротуарная плитка,Водосток 500х160х50 мм,"100,00"
Лестницы строительные,Лестница приставная односекционная Standers 6 ступеней,"1 235,00"
Лестницы строительные,Лестница приставная односекционная Standers 8 ступеней,"1 605,00"
Лестницы строительные,Лестница приставная односекционная Standers 10 ступеней,"2 242,00"
Лестницы строительные,Лестница приставная односекционная Standers 12 ступеней,"2 812,00"
Лестницы строительные,Лестница-трансформер Centaure 4 секции по 3 ступени,"3 092,00"
Лестницы строительные,Лестница раскладная двухсекционная Standers 7 ступеней,"3 682,00"
Лестницы строительные,Лестница телескопическая 10 ступеней,"4 425,00"
Лестницы строительные,Лестница раскладная двухсекционная Standers 9 ступеней,"4 488,00"
Лестницы строительные,Лестница раскладная трёхсекционная Standers 7 ступеней,"5 238,00"
Лестницы строительные,Лестница раскладная трёхсекционная Standers 8 ступеней,"5 826,00"
Лестницы строительные,Лестница раскладная трёхсекционная Standers 9 ступеней,"6 470,00"
Лестницы строительные,Лестница раскладная трёхсекционная Standers 11 ступеней,"8 352,00"
Лестницы строительные,Лестница раскладная трёхсекционная Standers 14 ступеней,"14 681,00"
Вышки строительные,Мини-платформа Kroft 2 ступени,"1 405,00"
Вышки строительные,Мини-платформа Kroft 3 ступени,"1 907,00"
Вышки строительные,"Помост складной УЛТ-пс, алюминий","2 465,00"
Вышки строительные,Вышка-тура 3 м,"8 905,00"
Вышки строительные,"Вышка-тура УЛТ-60, окрашенная сталь","13 633,00"
Вышки строительные,"Вышка-тура УЛТ-120, окрашенная сталь","16 435,00"
Бетоносмесители,"Бетоносмеситель Б-63, 63 л","5 098,00"
Бетоносмесители,"Бетоносмеситель Б-120, 120 л","5 572,00"
Бетоносмесители,"Бетоносмеситель Kronwerk МС-160, 160 л","8 455,00"
Бетоносмесители,"Бетоносмеситель Kronwerk МС-180, 180 л","9 975,00"
Аксессуары для вышек и помостов,Подставка под ноги Kroft,"932,00"
Аксессуары для вышек и помостов,Секция дополнительная к УЛТ-60дск,"2 404,00"
Аксессуары для вышек и помостов,"Сетка строительная УЛТ-с, 4х25 м","2 714,00"
Аксессуары для вышек и помостов,Секция дополнительная к УЛТ-120дск,"3 140,00"
Аксессуары для вышек и помостов,Крюк кровельный Kroft,"3 817,00"
Аксессуары для вышек и помостов,Секция дополнительная для вышки-туры lj 5 v,"4 774,00"
Мешки строительные,"Мешок для мусора 55x95 см, ткань/полипропилен","8,00"
Мешки строительные,"Мешок для мусора 55х95 см, цвет белый","12,00"
Мешки строительные,Ветошь ХПП 1.3х5 м,"367,00"
Пленки строительные,Плёнка полиэтиленовая строительная 3х10 м,"255,00"
Пленки строительные,Плёнка полиэтиленовая укрывная 3х10 м,"256,00"
Пленки строительные,Плёнка строительная ПчГ-150 2х50 м,"644,00"
Тенты строительные,Тент строительный 2х3 м,"296,00"
Тенты строительные,Тент строительный 4x5 м,"404,70"
